0,0.026732,0.041952,0.041353,0.03626,0.030559,0.025398,0.021027,0.017416,0.014459,0.012042,0.010064,0.0084418,0.0071071,0.0060065,0.0050967,0.0043431,0.0037178,0.0031982,0.0027659,0.0024058,0.0021057,0.0018554,0.0016464,0.001472,0.0013262,0.0012045,0.0011027,0.0010176,0.00094651,0.00088704,0.0008373,0.0007957,0.00076091,0.00073181,0.00070746,0.0006871,0.00067006,0.00065581,0.00064389,0.00063391,0.00062557,0.00061859,0.00061274,0.00060786,0.00060377,0.00060035,0.00059749,0.00059509,0.00059309,0.00059141
0,0.049273,0.041154,0.033211,0.027042,0.022137,0.0182,0.015026,0.012458,0.01037,0.0086676,0.0072732,0.0061273,0.0051828,0.0044023,0.003756,0.0032197,0.002774,0.0024032,0.0020944,0.001837,0.0016223,0.0014431,0.0012935,0.0011685,0.001064,0.00097675,0.00090378,0.00084277,0.00079176,0.0007491,0.00071342,0.00068357,0.00065861,0.00063773,0.00062026,0.00060564,0.00059342,0.00058319,0.00057464,0.00056748,0.00056149,0.00055648,0.00055228,0.00054878,0.00054584,0.00054339,0.00054133,0.00053962,0.00053818,0.00053697
0,0.071288,0.046317,0.033567,0.025997,0.020819,0.016973,0.013988,0.011615,0.0096996,0.0081407,0.0068639,0.0058133,0.0049459,0.0042279,0.0036324,0.0031375,0.0027259,0.002383,0.0020972,0.0018587,0.0016597,0.0014936,0.0013547,0.0012388,0.0011418,0.0010608,0.000993,0.00093633,0.00088894,0.00084931,0.00081616,0.00078843,0.00076523,0.00074583,0.0007296,0.00071602,0.00070466,0.00069515,0.0006872,0.00068055,0.00067498,0.00067032,0.00066643,0.00066317,0.00066044,0.00065816,0.00065625,0.00065465,0.00065331,0.0006522
0,0.088505,0.051604,0.035434,0.026623,0.021009,0.017033,0.01403,0.011675,0.0097878,0.008255,0.0069999,0.0059665,0.0051125,0.0044048,0.0038171,0.0033282,0.0029212,0.0025818,0.0022988,0.0020625,0.0018653,0.0017005,0.0015627,0.0014476,0.0013514,0.0012709,0.0012037,0.0011474,0.0011003,0.001061,0.001028,0.0010005,0.00097744,0.00095816,0.00094203,0.00092854,0.00091725,0.00090781,0.00089991,0.0008933,0.00088777,0.00088314,0.00087927,0.00087603,0.00087332,0.00087105,0.00086915,0.00086757,0.00086624,0.00086513
1,0.099099,0.056165,0.037742,0.027907,0.021834,0.017651,0.014551,0.012147,0.010232,0.0086809,0.0074122,0.0063677,0.0055042,0.004788,0.0041929,0.0036976,0.0032848,0.0029406,0.0026533,0.0024134,0.002213,0.0020455,0.0019055,0.0017885,0.0016907,0.0016088,0.0015404,0.0014832,0.0014353,0.0013952,0.0013617,0.0013337,0.0013103,0.0012906,0.0012742,0.0012605,0.001249,0.0012394,0.0012314,0.0012246,0.001219,0.0012143,0.0012104,0.0012071,0.0012043,0.001202,0.0012001,0.0011985,0.0011971,0.001196
0,0.1027,0.059706,0.040147,0.029539,0.023034,0.018617,0.015384,0.0129,0.010932,0.0093433,0.0080459,0.0069787,0.0060964,0.0053646,0.0047564,0.0042499,0.0038277,0.0034755,0.0031815,0.0029358,0.0027306,0.0025591,0.0024157,0.0022957,0.0021955,0.0021116,0.0020415,0.0019828,0.0019337,0.0018926,0.0018583,0.0018296,0.0018055,0.0017854,0.0017686,0.0017545,0.0017427,0.0017329,0.0017246,0.0017177,0.0017119,0.0017071,0.0017031,0.0016997,0.0016969,0.0016945,0.0016925,0.0016909,0.0016895,0.0016883
0,0.10004,0.062084,0.042477,0.031382,0.024509,0.019858,0.01648,0.013904,0.011873,0.01024,0.00891,0.0078171,0.0069144,0.0061659,0.0055439,0.0050259,0.0045941,0.0042338,0.0039329,0.0036816,0.0034715,0.0032959,0.0031491,0.0030264,0.0029237,0.0028378,0.002766,0.0027059,0.0026556,0.0026136,0.0025784,0.0025489,0.0025243,0.0025037,0.0024865,0.0024721,0.00246,0.0024499,0.0024414,0.0024344,0.0024285,0.0024235,0.0024194,0.0024159,0.002413,0.0024106,0.0024086,0.0024069,0.0024055,0.0024043
0,0.092528,0.063241,0.044616,0.033355,0.02621,0.021353,0.017838,0.015171,0.013081,0.011406,0.010047,0.0089319,0.0080124,0.0072506,0.0066178,0.0060911,0.005652,0.0052857,0.0049798,0.0047242,0.0045106,0.004332,0.0041827,0.0040579,0.0039534,0.0038661,0.003793,0.0037319,0.0036807,0.0036379,0.0036022,0.0035722,0.0035471,0.0035262,0.0035086,0.003494,0.0034817,0.0034714,0.0034628,0.0034556,0.0034496,0.0034446,0.0034404,0.0034369,0.0034339,0.0034314,0.0034294,0.0034277,0.0034262,0.003425
0,0.08181,0.063176,0.046474,0.035401,0.028117,0.023107,0.01948,0.01674,0.014603,0.0129,0.011522,0.010394,0.0094666,0.0086989,0.0080618,0.0075317,0.0070901,0.0067216,0.006414,0.0061571,0.0059423,0.0057628,0.0056127,0.0054871,0.0053821,0.0052943,0.0052208,0.0051593,0.0051079,0.0050649,0.0050289,0.0049988,0.0049736,0.0049525,0.0049349,0.0049201,0.0049078,0.0048974,0.0048888,0.0048815,0.0048755,0.0048704,0.0048662,0.0048627,0.0048597,0.0048572,0.0048551,0.0048534,0.0048519,0.0048507
0,0.069491,0.06194,0.047971,0.037468,0.030215,0.025134,0.021443,0.018663,0.016506,0.014795,0.013416,0.012293,0.01137,0.010608,0.0099758,0.0094507,0.0090134,0.0086487,0.0083444,0.0080902,0.0078778,0.0077002,0.0075517,0.0074276,0.0073237,0.0072368,0.0071642,0.0071034,0.0070525,0.0070099,0.0069743,0.0069445,0.0069196,0.0068988,0.0068813,0.0068667,0.0068545,0.0068443,0.0068357,0.0068286,0.0068226,0.0068176,0.0068134,0.0068099,0.006807,0.0068045,0.0068025,0.0068007,0.0067993,0.0067981
0,0.056912,0.05963,0.049037,0.039502,0.032486,0.02745,0.023767,0.020998,0.01886,0.017173,0.01582,0.014722,0.013823,0.013082,0.012469,0.01196,0.011536,0.011183,0.010889,0.010643,0.010438,0.010266,0.010122,0.010002,0.0099017,0.0098177,0.0097474,0.0096886,0.0096394,0.0095983,0.0095639,0.0095351,0.009511,0.0094908,0.0094739,0.0094598,0.009448,0.0094381,0.0094298,0.0094229,0.0094171,0.0094123,0.0094082,0.0094049,0.009402,0.0093996,0.0093977,0.009396,0.0093946,0.0093934
0,0.045061,0.056384,0.049608,0.041438,0.034904,0.03006,0.026484,0.023796,0.021732,0.020113,0.018821,0.017778,0.016926,0.016227,0.015649,0.01517,0.014771,0.01444,0.014163,0.013933,0.01374,0.013579,0.013444,0.013331,0.013237,0.013158,0.013093,0.013037,0.012991,0.012953,0.01292,0.012893,0.012871,0.012852,0.012836,0.012823,0.012812,0.012803,0.012795,0.012788,0.012783,0.012778,0.012775,0.012771,0.012769,0.012766,0.012765,0.012763,0.012762,0.012761
0,0.034562,0.052368,0.049632,0.043203,0.03742,0.03295,0.029606,0.027091,0.025169,0.023672,0.022486,0.021532,0.020758,0.020124,0.019601,0.019169,0.01881,0.018512,0.018263,0.018056,0.017882,0.017738,0.017617,0.017516,0.017431,0.01736,0.017301,0.017251,0.01721,0.017175,0.017146,0.017122,0.017102,0.017085,0.017071,0.017059,0.017049,0.017041,0.017034,0.017028,0.017023,0.017019,0.017015,0.017012,0.01701,0.017008,0.017006,0.017005,0.017004,0.017003
0,0.025719,0.04777,0.049069,0.044712,0.039965,0.036075,0.033111,0.030879,0.029183,0.027873,0.026843,0.026021,0.025358,0.024817,0.024373,0.024007,0.023703,0.023451,0.023241,0.023066,0.02292,0.022798,0.022696,0.022611,0.02254,0.02248,0.02243,0.022388,0.022354,0.022324,0.0223,0.022279,0.022262,0.022248,0.022236,0.022226,0.022218,0.022211,0.022205,0.0222,0.022196,0.022192,0.02219,0.022187,0.022185,0.022183,0.022182,0.022181,0.02218,0.022179
0,0.018589,0.042789,0.047898,0.045869,0.042438,0.03935,0.036931,0.035105,0.033728,0.032677,0.031861,0.031216,0.030701,0.030283,0.029943,0.029663,0.029431,0.02924,0.02908,0.028948,0.028837,0.028745,0.028667,0.028603,0.028549,0.028504,0.028466,0.028435,0.028408,0.028386,0.028368,0.028352,0.028339,0.028329,0.028319,0.028312,0.028306,0.0283,0.028296,0.028292,0.028289,0.028286,0.028284,0.028282,0.028281,0.02828,0.028279,0.028278,0.028277,0.028276
0,0.013061,0.037622,0.046119,0.046574,0.044709,0.042643,0.04094,0.039648,0.038688,0.037971,0.037427,0.037007,0.036677,0.036413,0.0362,0.036027,0.035885,0.035768,0.035671,0.03559,0.035523,0.035467,0.03542,0.035381,0.035348,0.035321,0.035298,0.035279,0.035263,0.03525,0.035239,0.035229,0.035222,0.035215,0.03521,0.035205,0.035201,0.035198,0.035195,0.035193,0.035191,0.03519,0.035188,0.035187,0.035186,0.035185,0.035185,0.035184,0.035184,0.035183
0,0.0089263,0.032455,0.043757,0.04673,0.046628,0.045779,0.044951,0.044316,0.043865,0.043553,0.043336,0.043183,0.043072,0.042991,0.042929,0.042881,0.042843,0.042813,0.042789,0.042769,0.042752,0.042739,0.042728,0.042718,0.04271,0.042704,0.042698,0.042694,0.04269,0.042687,0.042684,0.042682,0.04268,0.042678,0.042677,0.042676,0.042675,0.042674,0.042674,0.042673,0.042673,0.042672,0.042672,0.042672,0.042672,0.042671,0.042671,0.042671,0.042671,0.042671
0,0.0059361,0.027455,0.040863,0.046254,0.048026,0.048544,0.048721,0.048843,0.048979,0.04913,0.049285,0.049433,0.04957,0.049692,0.049798,0.04989,0.049968,0.050035,0.050091,0.050139,0.050179,0.050212,0.05024,0.050264,0.050283,0.0503,0.050313,0.050325,0.050335,0.050343,0.050349,0.050355,0.05036,0.050364,0.050367,0.05037,0.050372,0.050374,0.050376,0.050377,0.050378,0.050379,0.05038,0.050381,0.050381,0.050382,0.050382,0.050382,0.050383,0.050383
0,0.0038419,0.02276,0.037516,0.045085,0.04874,0.050702,0.051963,0.052909,0.053681,0.054332,0.054885,0.055356,0.055756,0.056093,0.056378,0.056617,0.056818,0.056987,0.057128,0.057246,0.057345,0.057428,0.057497,0.057555,0.057604,0.057644,0.057678,0.057707,0.057731,0.05775,0.057767,0.057781,0.057793,0.057802,0.057811,0.057817,0.057823,0.057828,0.057832,0.057835,0.057838,0.05784,0.057842,0.057844,0.057845,0.057846,0.057847,0.057848,0.057849,0.057849
0,0.0024201,0.018477,0.03382,0.043201,0.048627,0.052019,0.05438,0.056165,0.057584,0.058742,0.059699,0.060494,0.061156,0.061709,0.062171,0.062557,0.06288,0.063149,0.063375,0.063563,0.063721,0.063852,0.063963,0.064055,0.064132,0.064196,0.06425,0.064295,0.064333,0.064365,0.064391,0.064413,0.064431,0.064447,0.06446,0.064471,0.06448,0.064487,0.064494,0.064499,0.064503,0.064507,0.06451,0.064513,0.064515,0.064517,0.064518,0.06452,0.064521,0.064522
0,0.0014837,0.014678,0.029899,0.040621,0.047586,0.052296,0.055692,0.058273,0.060307,0.061944,0.06328,0.064378,0.065287,0.06604,0.066667,0.067188,0.067623,0.067986,0.068289,0.068543,0.068754,0.068931,0.069079,0.069202,0.069306,0.069392,0.069464,0.069525,0.069575,0.069618,0.069653,0.069683,0.069708,0.069728,0.069746,0.06976,0.069772,0.069782,0.069791,0.069798,0.069804,0.069809,0.069813,0.069817,0.06982,0.069822,0.069824,0.069826,0.069827,0.069828
0,0.00088503,0.0114,0.025887,0.037414,0.045579,0.051394,0.055682,0.058956,0.061524,0.063576,0.065238,0.066597,0.067715,0.068639,0.069405,0.070041,0.070571,0.071013,0.071382,0.071689,0.071946,0.072161,0.07234,0.07249,0.072616,0.072721,0.072809,0.072882,0.072943,0.072995,0.073038,0.073074,0.073104,0.073129,0.07315,0.073168,0.073182,0.073195,0.073205,0.073214,0.073221,0.073227,0.073232,0.073236,0.07324,0.073243,0.073245,0.073247,0.073249,0.07325
0,0.00051351,0.0086473,0.021922,0.033698,0.042643,0.049267,0.054234,0.058041,0.061018,0.063388,0.065298,0.066853,0.068128,0.069179,0.070049,0.07077,0.071371,0.07187,0.072287,0.072635,0.072925,0.073168,0.07337,0.07354,0.073682,0.0738,0.073899,0.073982,0.074052,0.07411,0.074158,0.074199,0.074233,0.074261,0.074285,0.074305,0.074321,0.074335,0.074347,0.074357,0.074365,0.074372,0.074377,0.074382,0.074386,0.074389,0.074392,0.074395,0.074397,0.074398
0,0.00028969,0.0064008,0.018133,0.029628,0.038894,0.045973,0.051354,0.055492,0.058724,0.061288,0.063348,0.06502,0.066388,0.067513,0.068443,0.069213,0.069853,0.070386,0.07083,0.071201,0.07151,0.071768,0.071984,0.072165,0.072315,0.072442,0.072547,0.072635,0.072709,0.072771,0.072822,0.072866,0.072902,0.072932,0.072957,0.072979,0.072996,0.073011,0.073024,0.073034,0.073043,0.07305,0.073056,0.073061,0.073065,0.073069,0.073072,0.073074,0.073076,0.073078
0,0.00015881,0.0046185,0.01463,0.025385,0.034515,0.041676,0.04718,0.051425,0.05474,0.057364,0.059466,0.061169,0.062559,0.063701,0.064643,0.065423,0.066071,0.06661,0.067059,0.067434,0.067746,0.068007,0.068225,0.068407,0.06856,0.068687,0.068794,0.068883,0.068958,0.06902,0.069072,0.069116,0.069152,0.069183,0.069208,0.06923,0.069248,0.069263,0.069275,0.069286,0.069294,0.069302,0.069308,0.069313,0.069317,0.069321,0.069324,0.069326,0.069328,0.06933
0,8.4551e-05,0.0032451,0.011498,0.021156,0.029737,0.036621,0.041964,0.046097,0.049322,0.051871,0.05391,0.055558,0.056902,0.058004,0.058912,0.059664,0.060288,0.060807,0.061239,0.061599,0.0619,0.062151,0.062361,0.062536,0.062683,0.062805,0.062908,0.062993,0.063065,0.063125,0.063175,0.063217,0.063252,0.063282,0.063306,0.063327,0.063344,0.063359,0.063371,0.063381,0.063389,0.063396,0.063402,0.063407,0.063411,0.063415,0.063417,0.06342,0.063422,0.063424
0,4.3686e-05,0.0022178,0.008786,0.017109,0.024809,0.031106,0.036034,0.039856,0.042839,0.045193,0.047073,0.048591,0.049826,0.050839,0.051673,0.052363,0.052935,0.053411,0.053807,0.054137,0.054412,0.054642,0.054835,0.054995,0.055129,0.055242,0.055336,0.055414,0.05548,0.055535,0.055581,0.055619,0.055651,0.055678,0.055701,0.05572,0.055735,0.055748,0.05576,0.055769,0.055776,0.055783,0.055788,0.055793,0.055797,0.0558,0.055802,0.055805,0.055807,0.055808
0,2.1887e-05,0.0014722,0.0065112,0.013379,0.019961,0.025434,0.029746,0.033099,0.035715,0.037777,0.039423,0.04075,0.041829,0.042712,0.04344,0.044041,0.04454,0.044954,0.045299,0.045586,0.045826,0.046026,0.046194,0.046333,0.04645,0.046548,0.04663,0.046698,0.046755,0.046803,0.046843,0.046876,0.046904,0.046928,0.046947,0.046964,0.046978,0.046989,0.046999,0.047007,0.047013,0.047019,0.047024,0.047028,0.047031,0.047034,0.047036,0.047038,0.04704,0.047041
0,1.0623e-05,0.00094705,0.0046592,0.010058,0.015391,0.019885,0.023446,0.02622,0.028384,0.030089,0.031448,0.032543,0.033432,0.03416,0.034759,0.035254,0.035664,0.036005,0.036289,0.036525,0.036722,0.036887,0.037024,0.037139,0.037236,0.037316,0.037383,0.037439,0.037486,0.037526,0.037558,0.037586,0.037609,0.037628,0.037644,0.037658,0.037669,0.037678,0.037686,0.037693,0.037699,0.037703,0.037707,0.03771,0.037713,0.037715,0.037717,0.037719,0.03772,0.037721
0,4.9891e-06,0.00058802,0.0031947,0.0072018,0.011256,0.014709,0.017456,0.019598,0.021269,0.022585,0.023633,0.024476,0.025161,0.025721,0.026181,0.026562,0.026877,0.027139,0.027357,0.027539,0.027691,0.027817,0.027923,0.028011,0.028085,0.028147,0.028198,0.028241,0.028277,0.028308,0.028333,0.028354,0.028372,0.028387,0.028399,0.028409,0.028418,0.028425,0.028431,0.028436,0.028441,0.028444,0.028447,0.02845,0.028452,0.028453,0.028455,0.028456,0.028457,0.028458
0,2.2641e-06,0.00034983,0.0020731,0.0048397,0.0076883,0.010131,0.012079,0.013598,0.014782,0.015714,0.016456,0.017052,0.017536,0.017932,0.018257,0.018526,0.018749,0.018934,0.019088,0.019216,0.019323,0.019412,0.019487,0.019549,0.019601,0.019645,0.019681,0.019712,0.019737,0.019758,0.019776,0.019791,0.019804,0.019814,0.019823,0.01983,0.019836,0.019841,0.019846,0.019849,0.019852,0.019855,0.019857,0.019859,0.01986,0.019861,0.019862,0.019863,0.019864,0.019864
0,9.9052e-07,0.00019701,0.0012501,0.0029898,0.0047986,0.0063537,0.0075936,0.0085592,0.0093111,0.009902,0.010372,0.010749,0.011056,0.011306,0.011512,0.011682,0.011823,0.01194,0.012038,0.012119,0.012187,0.012243,0.01229,0.01233,0.012363,0.01239,0.012413,0.012433,0.012449,0.012462,0.012473,0.012483,0.012491,0.012497,0.012503,0.012508,0.012511,0.012515,0.012517,0.01252,0.012522,0.012523,0.012524,0.012526,0.012526,0.012527,0.012528,0.012528,0.012529,0.012529
0,4.1611e-07,0.00010323,0.00068392,0.0016535,0.0026614,0.0035253,0.0042115,0.0047441,0.0051577,0.0054821,0.0057397,0.0059467,0.0061146,0.0062518,0.0063647,0.0064579,0.0065351,0.0065992,0.0066526,0.006697,0.0067341,0.0067651,0.006791,0.0068126,0.0068306,0.0068457,0.0068584,0.0068689,0.0068778,0.0068852,0.0068914,0.0068965,0.0069009,0.0069045,0.0069075,0.00691,0.0069122,0.0069139,0.0069154,0.0069167,0.0069177,0.0069186,0.0069193,0.0069199,0.0069204,0.0069208,0.0069212,0.0069215,0.0069217,0.006922
0,1.6685e-07,4.942e-05,0.0003317,0.0007974,0.001275,0.0016795,0.0019978,0.0022429,0.0024323,0.0025803,0.0026977,0.0027919,0.0028683,0.0029308,0.0029822,0.0030246,0.0030598,0.003089,0.0031133,0.0031336,0.0031505,0.0031646,0.0031764,0.0031863,0.0031945,0.0032014,0.0032071,0.003212,0.003216,0.0032193,0.0032222,0.0032245,0.0032265,0.0032281,0.0032295,0.0032307,0.0032317,0.0032325,0.0032331,0.0032337,0.0032342,0.0032346,0.0032349,0.0032352,0.0032354,0.0032356,0.0032358,0.0032359,0.003236,0.0032361
0,9.7544e-08,3.5322e-05,0.00022995,0.00052913,0.00081798,0.0010514,0.0012285,0.0013613,0.001462,0.0015398,0.0016012,0.0016503,0.0016902,0.0017228,0.0017496,0.0017718,0.0017902,0.0018056,0.0018183,0.001829,0.0018378,0.0018453,0.0018515,0.0018566,0.001861,0.0018646,0.0018676,0.0018701,0.0018723,0.001874,0.0018755,0.0018767,0.0018778,0.0018786,0.0018794,0.00188,0.0018805,0.0018809,0.0018813,0.0018816,0.0018818,0.001882,0.0018822,0.0018823,0.0018825,0.0018826,0.0018827,0.0018827,0.0018828,0.0018828
